image_id,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,color_8,color_9,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,color_24,color_25,color_26,color_27,color_28,color_29,color_30,color_31,color_32,color_33,color_34,color_35,color_36,color_37,color_38,color_39,color_40,color_41,color_42,color_43,color_44,color_45,color_46,color_47,color_48,color_49,color_50,color_51,color_52,color_53,color_54,color_55,color_56,color_57,color_58,color_59,color_60,color_61,color_62,color_63,color_64,color_65,color_66,color_67,color_68,color_69,color_70,color_71,color_72,color_73,color_74,color_75,color_76,color_77,color_78,color_79,color_80,color_81,color_82,color_83,color_84,color_85,color_86,color_87,color_88,color_89,color_90,color_91,color_92,color_93,color_94,color_95
test_00032,0.000000,0.000000,0.000000,0.000000,0.000000,0.002441,0.016357,0.018066,0.039551,0.054932,0.080566,0.090576,0.082275,0.077148,0.076904,0.071289,0.066162,0.054199,0.051514,0.049316,0.036621,0.029297,0.023682,0.015381,0.011475,0.009766,0.009521,0.005615,0.005615,0.006836,0.005127,0.009766,0.000000,0.000000,0.000000,0.002930,0.014648,0.024902,0.044189,0.067627,0.099365,0.101562,0.097656,0.099121,0.080078,0.064453,0.049561,0.040039,0.035645,0.029541,0.027832,0.019043,0.021729,0.013916,0.013428,0.011475,0.009277,0.003418,0.004150,0.002930,0.004395,0.004150,0.005127,0.007812,0.000000,0.000000,0.005859,0.025879,0.062744,0.114990,0.157959,0.127197,0.090576,0.063965,0.050537,0.039307,0.029053,0.029541,0.025879,0.023926,0.020996,0.019287,0.014160,0.013916,0.014160,0.014648,0.012207,0.007324,0.004639,0.005615,0.005615,0.004150,0.003662,0.006104,0.006104,0.000000
test_00033,0.000488,0.007080,0.093750,0.045410,0.052002,0.069580,0.117920,0.119141,0.087158,0.047607,0.029297,0.028076,0.030518,0.025879,0.026855,0.024414,0.025879,0.023193,0.025635,0.019287,0.018799,0.016113,0.011230,0.015137,0.010498,0.009521,0.004639,0.005859,0.004639,0.002686,0.001709,0.000000,0.056152,0.016846,0.011475,0.020264,0.019287,0.026367,0.022949,0.033936,0.034180,0.046387,0.079102,0.089600,0.091064,0.064453,0.043945,0.049316,0.032471,0.025635,0.026367,0.032471,0.030029,0.023193,0.024658,0.021240,0.017822,0.011719,0.014160,0.013428,0.009766,0.008057,0.003662,0.000000,0.091797,0.051025,0.075195,0.111572,0.195068,0.195312,0.082764,0.041504,0.034668,0.020752,0.020020,0.021729,0.013672,0.014160,0.007568,0.007324,0.003418,0.003662,0.002197,0.001953,0.001221,0.000732,0.000732,0.000732,0.000488,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_00034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.005615,0.012207,0.022705,0.034668,0.066650,0.093018,0.104492,0.093262,0.069336,0.070801,0.054443,0.030029,0.024658,0.028809,0.030518,0.027344,0.026611,0.031738,0.026367,0.024658,0.027588,0.023926,0.025879,0.044434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000732,0.007812,0.038818,0.090820,0.098389,0.093262,0.065918,0.066162,0.082764,0.071289,0.045166,0.030273,0.027100,0.028564,0.023682,0.023438,0.026611,0.021484,0.023193,0.018311,0.020020,0.014160,0.010498,0.014648,0.017334,0.019287,0.020264,0.000000,0.000000,0.000000,0.001221,0.004639,0.023193,0.115479,0.116455,0.072754,0.070557,0.087646,0.082764,0.082275,0.036133,0.032227,0.030029,0.030273,0.027100,0.023682,0.017578,0.018555,0.018311,0.015381,0.009033,0.013184,0.012939,0.010498,0.013672,0.009766,0.008057,0.012207,0.004395
test_00035,0.044189,0.035400,0.026367,0.026367,0.033447,0.051025,0.071289,0.075684,0.076904,0.089355,0.093750,0.069580,0.053955,0.041016,0.037598,0.029297,0.026123,0.025146,0.020996,0.020020,0.013184,0.012451,0.008301,0.006348,0.006348,0.002441,0.002441,0.000732,0.000000,0.000244,0.000000,0.000000,0.048096,0.038086,0.037109,0.039795,0.058105,0.082520,0.111084,0.125000,0.123779,0.108643,0.072998,0.047607,0.033691,0.024170,0.018799,0.010986,0.007080,0.005859,0.003906,0.001221,0.000488,0.000488,0.000244,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084473,0.140381,0.200439,0.175537,0.106201,0.075928,0.054688,0.041992,0.040283,0.027832,0.015625,0.017578,0.006836,0.007324,0.002930,0.000732,0.000732,0.000244,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_00036,0.000000,0.000000,0.000000,0.000000,0.000244,0.001221,0.009766,0.010010,0.011719,0.006836,0.004883,0.006348,0.004150,0.004639,0.008057,0.009521,0.026367,0.031738,0.032471,0.037109,0.041260,0.040283,0.052979,0.088135,0.158447,0.204346,0.119873,0.041504,0.025879,0.012939,0.005859,0.003418,0.000000,0.000000,0.000000,0.000488,0.001465,0.006348,0.013916,0.011719,0.007568,0.005859,0.007080,0.006104,0.009033,0.019531,0.025879,0.033691,0.037109,0.042236,0.042725,0.069824,0.159424,0.199707,0.134766,0.059570,0.041504,0.017090,0.012939,0.017822,0.010742,0.003418,0.001709,0.000732,0.000000,0.000488,0.002686,0.007324,0.014893,0.010986,0.006836,0.011230,0.015381,0.022705,0.024902,0.037109,0.036621,0.045898,0.148193,0.197021,0.168945,0.080811,0.050293,0.033936,0.019531,0.013428,0.012695,0.008057,0.012451,0.012939,0.001953,0.001709,0.000977,0.000000,0.000000,0.000000
test_00037,0.000000,0.000244,0.002197,0.004883,0.007812,0.010254,0.019531,0.034180,0.053467,0.044922,0.058105,0.081787,0.111084,0.130371,0.115723,0.072266,0.037109,0.038574,0.036133,0.027832,0.031006,0.024414,0.015137,0.009033,0.011475,0.005371,0.004639,0.003906,0.001221,0.002197,0.002930,0.002197,0.000488,0.001953,0.005859,0.010986,0.034668,0.028809,0.019775,0.019287,0.024658,0.023926,0.034180,0.038330,0.041748,0.039307,0.047119,0.067871,0.086426,0.096924,0.071289,0.066650,0.079834,0.055176,0.031982,0.025146,0.015137,0.010986,0.009521,0.006836,0.003662,0.001465,0.000000,0.000000,0.039551,0.037842,0.046143,0.043213,0.050049,0.059570,0.060303,0.064209,0.081787,0.076172,0.070312,0.089600,0.094238,0.055664,0.023682,0.011719,0.013184,0.009033,0.007812,0.008545,0.007324,0.008057,0.006348,0.005615,0.007324,0.004395,0.002686,0.005127,0.005127,0.002686,0.001709,0.000977
test_00038,0.000000,0.000000,0.001953,0.026367,0.056885,0.069092,0.101807,0.062012,0.050781,0.049561,0.056396,0.064453,0.058594,0.066895,0.067139,0.056396,0.058350,0.052002,0.049072,0.031250,0.012695,0.008057,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009521,0.022705,0.022949,0.077393,0.076904,0.105713,0.068604,0.047119,0.035645,0.037598,0.050049,0.053223,0.060059,0.068359,0.062256,0.054199,0.053955,0.045898,0.024658,0.014160,0.008057,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001221,0.026855,0.047363,0.040771,0.045166,0.080811,0.121094,0.048828,0.041504,0.042969,0.048584,0.060791,0.062012,0.062744,0.065430,0.051514,0.055420,0.041016,0.027588,0.016602,0.009033,0.002441,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_00039,0.092529,0.069092,0.050293,0.055908,0.036377,0.036865,0.033691,0.031738,0.033691,0.028809,0.029297,0.027588,0.034180,0.033447,0.028320,0.026367,0.030273,0.036377,0.034424,0.035400,0.031982,0.043213,0.038086,0.033203,0.021973,0.025391,0.021240,0.000244,0.000000,0.000000,0.000000,0.000000,0.023193,0.024170,0.053223,0.042236,0.054199,0.050781,0.043701,0.032959,0.035400,0.030029,0.035156,0.032471,0.036865,0.034424,0.034912,0.030518,0.027588,0.030273,0.031982,0.033936,0.038574,0.032227,0.034668,0.029541,0.039795,0.035400,0.034668,0.033203,0.003906,0.000000,0.000000,0.000000,0.104980,0.068115,0.055908,0.043213,0.030762,0.029053,0.029053,0.032959,0.033203,0.027100,0.036133,0.034668,0.027588,0.030518,0.027588,0.030029,0.024170,0.023438,0.028076,0.029053,0.035400,0.031738,0.032715,0.035156,0.029541,0.024902,0.018555,0.013916,0.025879,0.006592,0.000000,0.000000
test_00040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008057,0.029297,0.018799,0.010742,0.240234,0.188721,0.140625,0.328613,0.034912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000732,0.000244,0.000977,0.001465,0.001953,0.001221,0.001953,0.001709,0.003662,0.003906,0.006836,0.006348,0.006836,0.009277,0.019531,0.032227,0.029541,0.008057,0.022705,0.301025,0.124268,0.104980,0.287354,0.023193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.000488,0.000977,0.003174,0.000732,0.002441,0.003418,0.004395,0.010010,0.022461,0.039307,0.028809,0.014648,0.114502,0.288574,0.053711,0.169434,0.233887,0.008545
test_00041,0.000000,0.000732,0.006104,0.011230,0.018555,0.035645,0.044434,0.034424,0.033691,0.035645,0.035645,0.040527,0.044678,0.048584,0.057129,0.075928,0.112305,0.183105,0.128662,0.025635,0.011963,0.008301,0.003418,0.002197,0.000488,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.004395,0.020020,0.035156,0.032471,0.026123,0.025879,0.027588,0.025635,0.025879,0.037354,0.031494,0.038574,0.036865,0.041504,0.050293,0.043457,0.037842,0.063965,0.142334,0.200684,0.043701,0.004395,0.001465,0.001465,0.000488,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.019287,0.049072,0.035400,0.041016,0.037109,0.039307,0.051758,0.084961,0.168945,0.234131,0.138672,0.045410,0.021240,0.016602,0.004639,0.003418,0.001953,0.002930,0.002441,0.000977,0.000244,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_00042,0.000000,0.010986,0.025635,0.033936,0.046875,0.049805,0.056152,0.055908,0.052246,0.053955,0.068604,0.063721,0.064453,0.056885,0.060303,0.038574,0.038086,0.026855,0.028809,0.014404,0.011719,0.009033,0.012451,0.009033,0.011230,0.009521,0.011719,0.011719,0.012451,0.012695,0.019775,0.022461,0.000000,0.000000,0.009766,0.021240,0.019287,0.020752,0.023193,0.039795,0.061768,0.072510,0.057861,0.054199,0.081787,0.102051,0.099365,0.067627,0.049316,0.024902,0.019043,0.013672,0.012451,0.012451,0.013428,0.010986,0.010254,0.011719,0.010742,0.014648,0.010986,0.014648,0.020752,0.018799,0.002441,0.018311,0.040283,0.046387,0.060547,0.061035,0.064941,0.057861,0.068848,0.065918,0.077393,0.056885,0.065918,0.045654,0.030273,0.029785,0.025146,0.019287,0.012207,0.010498,0.010010,0.010254,0.010742,0.009033,0.009766,0.010742,0.010498,0.010010,0.013672,0.015625,0.016357,0.013672
test_00043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000977,0.001465,0.001709,0.002686,0.004883,0.017578,0.047119,0.070068,0.101562,0.116699,0.115234,0.117676,0.117920,0.099365,0.076172,0.045654,0.021240,0.016602,0.019043,0.005615,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000977,0.000488,0.001709,0.001953,0.002930,0.017578,0.019531,0.048584,0.104980,0.128662,0.133545,0.127930,0.127441,0.110840,0.074219,0.041992,0.020996,0.016357,0.011475,0.007812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.000732,0.001465,0.002441,0.006348,0.019531,0.029541,0.059326,0.102783,0.182373,0.152100,0.122559,0.101074,0.086914,0.054688,0.026855,0.019043,0.010986,0.007812,0.008057,0.004883,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_00044,0.020264,0.024658,0.019287,0.014648,0.016846,0.020996,0.020996,0.022461,0.020508,0.023682,0.026855,0.034912,0.045166,0.058350,0.057861,0.060059,0.059570,0.066406,0.061768,0.056396,0.052002,0.056641,0.070557,0.063477,0.016602,0.003906,0.000977,0.001465,0.001221,0.000488,0.000732,0.000244,0.017578,0.024414,0.016846,0.013916,0.017822,0.021240,0.018311,0.023193,0.025635,0.024902,0.033203,0.042725,0.050537,0.051025,0.054199,0.045898,0.056396,0.046631,0.039551,0.034424,0.028564,0.029053,0.027832,0.031982,0.029785,0.036133,0.082275,0.064697,0.009033,0.001221,0.000488,0.000488,0.007324,0.020020,0.022461,0.015869,0.018555,0.035645,0.034424,0.045166,0.049561,0.069824,0.078613,0.099121,0.119141,0.121582,0.092041,0.078613,0.041992,0.019531,0.010498,0.004150,0.003418,0.002686,0.002197,0.001709,0.002686,0.000244,0.000977,0.000000,0.000977,0.000488,0.000244,0.000244
test_00045,0.000244,0.000488,0.000244,0.000488,0.000488,0.000244,0.000244,0.001465,0.000244,0.000000,0.001953,0.002930,0.006348,0.006348,0.008057,0.011719,0.012451,0.011719,0.011963,0.019043,0.045166,0.106445,0.464844,0.257568,0.013184,0.009521,0.005371,0.001221,0.000000,0.000000,0.000000,0.000000,0.000244,0.000488,0.000732,0.000488,0.000488,0.001709,0.003174,0.003662,0.005371,0.010010,0.010498,0.011230,0.010254,0.011475,0.012939,0.009766,0.015869,0.012451,0.019043,0.020996,0.013916,0.014893,0.011719,0.011963,0.019775,0.048584,0.314697,0.402832,0.000732,0.000000,0.000000,0.000000,0.000000,0.000732,0.001221,0.005615,0.009521,0.013672,0.011475,0.015381,0.014160,0.011963,0.013184,0.013428,0.016602,0.013916,0.012695,0.011719,0.004883,0.004639,0.004639,0.004395,0.004395,0.005615,0.006348,0.006348,0.004883,0.006592,0.006104,0.020264,0.050537,0.595947,0.108887,0.000244
test_00046,0.061523,0.029541,0.021484,0.023438,0.018311,0.023193,0.021973,0.027832,0.032715,0.031738,0.031494,0.038330,0.037109,0.036865,0.040039,0.043213,0.047607,0.049561,0.057373,0.059082,0.053711,0.051270,0.046387,0.038818,0.030518,0.022949,0.010986,0.007080,0.002686,0.001221,0.001221,0.000732,0.007324,0.023193,0.037354,0.023682,0.023926,0.018311,0.022461,0.017822,0.017334,0.022217,0.026855,0.026123,0.033447,0.039795,0.048828,0.056152,0.052002,0.058838,0.064209,0.071777,0.063721,0.061523,0.054932,0.048584,0.031250,0.021973,0.014648,0.007080,0.002441,0.000732,0.001221,0.000244,0.002197,0.011719,0.029785,0.026611,0.025146,0.021973,0.022461,0.022217,0.021240,0.026367,0.030762,0.035645,0.047119,0.059570,0.066406,0.066895,0.066650,0.079102,0.074463,0.064453,0.063232,0.050781,0.032227,0.023926,0.014648,0.006592,0.003906,0.001709,0.000732,0.000977,0.000488,0.000000
test_00047,0.000000,0.009766,0.015381,0.023682,0.040771,0.063477,0.059082,0.057617,0.069580,0.070312,0.077393,0.074707,0.067139,0.067139,0.073975,0.059326,0.051514,0.037109,0.028564,0.018066,0.015625,0.009521,0.004150,0.000977,0.001465,0.001709,0.000732,0.000488,0.000732,0.000000,0.000000,0.000000,0.000244,0.010986,0.013184,0.023438,0.045654,0.072510,0.071045,0.073975,0.074951,0.072754,0.077637,0.072998,0.058838,0.060547,0.043213,0.055176,0.060059,0.041748,0.029297,0.015625,0.012939,0.005615,0.002441,0.000488,0.001465,0.001221,0.000732,0.000488,0.000488,0.000244,0.000000,0.000000,0.000000,0.004639,0.016113,0.023926,0.042480,0.056152,0.085205,0.099365,0.080078,0.074951,0.067627,0.064209,0.062744,0.049561,0.038330,0.029541,0.025391,0.029541,0.033203,0.039307,0.041260,0.013428,0.010986,0.007080,0.000732,0.001709,0.000732,0.000488,0.000732,0.000244,0.000244,0.000000
test_00048,0.000000,0.000000,0.000000,0.000244,0.000732,0.008789,0.008301,0.014893,0.014160,0.018799,0.027344,0.034424,0.040771,0.036621,0.046387,0.050781,0.055420,0.057861,0.057617,0.065674,0.065430,0.057861,0.056885,0.066406,0.084473,0.056152,0.038818,0.016113,0.014404,0.003906,0.000732,0.000000,0.000000,0.000244,0.000244,0.000244,0.000977,0.001709,0.004150,0.009766,0.022705,0.027588,0.038574,0.046387,0.049072,0.060059,0.045654,0.042236,0.037109,0.035156,0.031250,0.037354,0.034424,0.037842,0.029541,0.035889,0.038086,0.037598,0.043457,0.037354,0.159668,0.051758,0.003662,0.000244,0.000977,0.010010,0.022217,0.035889,0.038574,0.047607,0.050293,0.048828,0.042725,0.041016,0.033936,0.031250,0.032471,0.034912,0.037842,0.038086,0.035889,0.036621,0.040039,0.038086,0.030762,0.033447,0.032959,0.045898,0.071289,0.038086,0.027344,0.012939,0.007568,0.001953,0.000488,0.000000
test_00049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004639,0.026611,0.084961,0.165039,0.232178,0.189697,0.073242,0.052246,0.044678,0.026611,0.020020,0.020264,0.017334,0.017578,0.010986,0.008789,0.004883,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000732,0.001953,0.001953,0.003174,0.015625,0.036865,0.047852,0.075195,0.108643,0.160400,0.218506,0.230469,0.090576,0.008057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000732,0.021729,0.044678,0.121582,0.159424,0.185059,0.184570,0.130615,0.055664,0.030518,0.020752,0.015625,0.010986,0.006836,0.005615,0.004883,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_00050,0.000000,0.000000,0.001709,0.007080,0.020020,0.040283,0.051270,0.051758,0.043457,0.047363,0.049805,0.049072,0.043701,0.053467,0.042969,0.033691,0.027344,0.019775,0.014404,0.013184,0.010986,0.012695,0.010254,0.011719,0.010498,0.007568,0.010742,0.011475,0.010010,0.012451,0.016846,0.264404,0.000000,0.000000,0.000000,0.001465,0.005859,0.016357,0.036377,0.047607,0.060303,0.054688,0.049561,0.043945,0.050049,0.041016,0.038086,0.039795,0.031250,0.032227,0.024414,0.017822,0.014404,0.012451,0.011475,0.011963,0.013184,0.010742,0.010254,0.010254,0.014648,0.010498,0.019531,0.269775,0.000000,0.000000,0.000000,0.000000,0.000488,0.004395,0.014893,0.034424,0.066162,0.093018,0.074463,0.055176,0.049561,0.044922,0.041260,0.033691,0.026123,0.030029,0.021240,0.015137,0.014160,0.011475,0.012451,0.010742,0.013672,0.012695,0.010254,0.019287,0.058350,0.055420,0.080566,0.095947
test_00051,0.001221,0.006104,0.007812,0.010498,0.013428,0.014648,0.014893,0.018799,0.018311,0.021729,0.026855,0.022705,0.029785,0.028564,0.035156,0.040283,0.035400,0.044189,0.047607,0.048828,0.067139,0.059570,0.057373,0.062744,0.046143,0.056396,0.052002,0.037109,0.026367,0.016602,0.011230,0.020508,0.000244,0.001953,0.002930,0.007080,0.016846,0.016357,0.018311,0.012451,0.023926,0.025146,0.020020,0.026123,0.028809,0.030273,0.035400,0.042480,0.049805,0.059570,0.067139,0.062500,0.064941,0.066895,0.064453,0.054932,0.055176,0.040283,0.029785,0.020264,0.014160,0.011719,0.010498,0.019531,0.000977,0.002930,0.008057,0.014648,0.020752,0.026123,0.022461,0.031006,0.038330,0.042236,0.042236,0.033447,0.035889,0.038086,0.044189,0.045410,0.052246,0.052246,0.061279,0.064453,0.064941,0.060547,0.047607,0.034912,0.026123,0.015869,0.014893,0.009766,0.009033,0.009033,0.010986,0.019287
test_00052,0.075684,0.008301,0.006592,0.010742,0.011963,0.018311,0.016846,0.016846,0.017334,0.018555,0.027344,0.021240,0.022217,0.022217,0.021484,0.028076,0.024902,0.029053,0.028564,0.029053,0.027344,0.031738,0.044678,0.042480,0.046143,0.050049,0.061035,0.073975,0.068848,0.050293,0.030029,0.018066,0.000000,0.000000,0.000000,0.000488,0.000488,0.000732,0.001953,0.001465,0.003174,0.007080,0.007080,0.014648,0.021240,0.033447,0.040771,0.066650,0.074219,0.131104,0.167480,0.176025,0.137695,0.071533,0.034912,0.007568,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.010498,0.029297,0.047363,0.050049,0.051025,0.079102,0.087402,0.083252,0.056885,0.028564,0.011230,0.004639,0.002686,0.001953,0.002441,0.001221,0.003662,0.008057,0.009277,0.252441,0.133301,0.041260,0.003906,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_00053,0.000000,0.001221,0.006836,0.019043,0.016846,0.009521,0.013672,0.016357,0.032715,0.068848,0.056885,0.059326,0.046875,0.049561,0.053467,0.041748,0.043213,0.039307,0.040039,0.042236,0.051758,0.042480,0.040771,0.031006,0.027100,0.029053,0.023682,0.023926,0.017578,0.016357,0.020020,0.018555,0.001953,0.010254,0.066406,0.106934,0.031006,0.031982,0.036377,0.040039,0.052979,0.053955,0.056152,0.056396,0.076660,0.047607,0.033447,0.027588,0.020996,0.018066,0.013672,0.015625,0.019775,0.015869,0.014648,0.013672,0.013428,0.010742,0.021973,0.014893,0.014404,0.012939,0.017334,0.032227,0.005615,0.031006,0.098145,0.091309,0.052490,0.039307,0.037598,0.036865,0.046875,0.041016,0.052002,0.043213,0.035400,0.033447,0.024902,0.028320,0.028564,0.028076,0.022949,0.023926,0.022461,0.015625,0.015381,0.012451,0.010010,0.012451,0.012939,0.020996,0.010986,0.014404,0.015869,0.035400
test_00054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010498,0.050781,0.072266,0.096924,0.131592,0.143066,0.123535,0.089600,0.058838,0.031982,0.017578,0.020508,0.024658,0.044189,0.037598,0.030273,0.008545,0.007080,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007568,0.038330,0.070801,0.106201,0.136230,0.143311,0.127197,0.100586,0.087891,0.071533,0.047119,0.035645,0.014648,0.006104,0.006348,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017578,0.082275,0.136230,0.150879,0.145508,0.116455,0.089844,0.077637,0.062012,0.034912,0.021973,0.020264,0.018799,0.010010,0.005127,0.005615,0.004883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_00055,0.000000,0.000000,0.000000,0.000000,0.000488,0.000244,0.001221,0.000977,0.004883,0.017334,0.038574,0.087646,0.113281,0.141846,0.105713,0.088379,0.062744,0.045898,0.048096,0.034424,0.041016,0.044922,0.041992,0.019043,0.014893,0.011963,0.009033,0.009521,0.004395,0.003662,0.004395,0.003418,0.000000,0.000000,0.000000,0.000000,0.000488,0.000732,0.000977,0.006836,0.011230,0.025146,0.046875,0.069092,0.080566,0.122070,0.144043,0.129883,0.068115,0.044189,0.038818,0.030518,0.028809,0.033203,0.032715,0.028809,0.010254,0.013916,0.007812,0.008789,0.004395,0.004395,0.004150,0.003174,0.000000,0.000000,0.000000,0.001465,0.008057,0.030273,0.094971,0.156494,0.137939,0.093750,0.063477,0.045410,0.034668,0.028320,0.030273,0.029785,0.021729,0.021973,0.019287,0.020996,0.024658,0.019531,0.022949,0.020508,0.028076,0.011475,0.008301,0.007324,0.005859,0.004150,0.004639,0.003662
test_00056,0.007812,0.034180,0.040527,0.054199,0.072021,0.047852,0.038818,0.041016,0.035400,0.030273,0.022461,0.019287,0.022705,0.027588,0.028076,0.035156,0.042236,0.043213,0.048828,0.045166,0.045166,0.038086,0.031006,0.031494,0.037354,0.042480,0.029541,0.007080,0.000977,0.000000,0.000000,0.000000,0.003662,0.030029,0.059814,0.071777,0.056152,0.045654,0.044434,0.035156,0.037109,0.037109,0.026123,0.025391,0.030029,0.033203,0.038818,0.045410,0.043213,0.044434,0.049316,0.050049,0.055908,0.047852,0.045410,0.030762,0.011230,0.001709,0.000000,0.000244,0.000000,0.000000,0.000000,0.000000,0.043213,0.091309,0.071289,0.073975,0.057861,0.035889,0.032715,0.027588,0.026123,0.029785,0.029785,0.038086,0.042236,0.042725,0.042725,0.044434,0.061768,0.067139,0.059814,0.045898,0.020508,0.009033,0.003174,0.001465,0.001221,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_00057,0.000000,0.000000,0.004150,0.017090,0.027100,0.037354,0.045654,0.053467,0.051025,0.041748,0.034180,0.049316,0.057617,0.052979,0.041748,0.042236,0.047119,0.048340,0.053223,0.040771,0.041992,0.039307,0.038818,0.030029,0.027832,0.027100,0.024170,0.020508,0.004395,0.000732,0.000000,0.000000,0.000000,0.000000,0.000732,0.016846,0.015625,0.031250,0.046387,0.049072,0.048584,0.040527,0.044678,0.050537,0.059814,0.070312,0.064209,0.059082,0.063721,0.063965,0.053467,0.044189,0.044922,0.037598,0.037109,0.024170,0.014404,0.012695,0.003906,0.001709,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.007080,0.017822,0.020264,0.045898,0.079102,0.080078,0.072266,0.055176,0.059082,0.061035,0.076660,0.057373,0.053711,0.047363,0.044678,0.045166,0.046143,0.034912,0.035889,0.024170,0.016846,0.012451,0.003906,0.001221,0.000977,0.000732,0.000000,0.000000,0.000000,0.000000
test_00058,0.002197,0.020020,0.059326,0.086182,0.073486,0.052734,0.044434,0.043457,0.043945,0.041016,0.031738,0.036133,0.042480,0.036377,0.027832,0.028809,0.034424,0.031738,0.036865,0.046143,0.052979,0.052490,0.028076,0.023682,0.011475,0.008301,0.003174,0.000244,0.000244,0.000000,0.000000,0.000000,0.008789,0.010254,0.013916,0.022949,0.058594,0.088867,0.083496,0.062744,0.039551,0.035156,0.039551,0.041748,0.037842,0.032471,0.028809,0.032227,0.034424,0.017822,0.021240,0.030029,0.030518,0.037354,0.058838,0.046143,0.043701,0.024902,0.011230,0.006348,0.000488,0.000000,0.000000,0.000000,0.008545,0.009521,0.014404,0.014893,0.012939,0.019043,0.027832,0.049072,0.088379,0.086426,0.071533,0.045166,0.031738,0.023682,0.022217,0.022949,0.018799,0.023682,0.026123,0.023926,0.024658,0.029053,0.031006,0.028320,0.026611,0.039795,0.064209,0.066895,0.034424,0.012451,0.001709,0.000000
test_00059,0.000000,0.000000,0.000000,0.000244,0.000000,0.000977,0.002197,0.005371,0.003662,0.005615,0.006348,0.013184,0.014404,0.018555,0.018799,0.028809,0.028809,0.024658,0.026367,0.036865,0.053467,0.074219,0.075439,0.078857,0.082764,0.104248,0.103760,0.083984,0.061035,0.033203,0.014160,0.000000,0.000000,0.000244,0.000244,0.002441,0.003418,0.003662,0.005371,0.007080,0.009766,0.012939,0.014404,0.021240,0.026855,0.026611,0.022949,0.031250,0.030518,0.040771,0.054443,0.068848,0.082031,0.095947,0.101807,0.090576,0.097900,0.064453,0.049072,0.023926,0.009766,0.001465,0.000000,0.000000,0.000244,0.002686,0.004883,0.010742,0.019775,0.048828,0.061768,0.069092,0.079590,0.110596,0.121338,0.103760,0.089844,0.078857,0.059570,0.048584,0.034668,0.021240,0.016357,0.009766,0.003906,0.001709,0.000977,0.000977,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
